"","USD.Pledged","State","Backers.Count","Blurb.Length","Blurb.Caps","Campaign.Length","Decision.Timing","Goal","Name.Length","Name.Caps","Category","Category..parent.only.","Country","Spotlight","Staff.Pick"
"3136",67742.5,1,589,131,11,1900800,1900801,30000,17,5,"games tabletop games","games","US",TRUE,FALSE
"3137",0,0,0,124,4,2592000,2592000,6000,51,11,"music hip hop","music","US",FALSE,FALSE
"3138",35729,1,832,41,5,2458786,2458786,10000,25,7,"games tabletop games","games","US",TRUE,FALSE
"3139",1,0,1,126,9,5180400,5180401,10000,41,8,"music world music","music","US",FALSE,FALSE
"3141",0,0,0,100,7,2592000,2521622,1500,33,8,"games live games","games","US",FALSE,FALSE
"3142",836,1,22,112,1,2592000,2592000,800,36,5,"art illustration","art","US",TRUE,FALSE
"3143",19822.4749875,1,94,107,5,4956418,4956418,15000,59,5,"dance performances","dance","GB",TRUE,TRUE
"3144",1604,1,156,110,2,1209600,1209600,800,10,2,"games tabletop games","games","US",TRUE,FALSE
"3145",0,0,0,67,5,2592000,2592001,1000,35,4,"music hip hop","music","US",FALSE,FALSE
"3147",9140,1,141,42,1,2588400,2588400,9000,37,3,"music world music","music","US",TRUE,FALSE
"3148",111,0,3,18,10,2595600,2595600,5000,9,8,"film   video television","film & video","US",FALSE,FALSE
"3149",35250.4460411532,0,104,122,13,3306578,3306578,100000,54,7,"games live games","games","AU",FALSE,FALSE
"3151",4855.9551921,1,133,124,5,2592000,2592000,500,31,4,"art illustration","art","GB",TRUE,FALSE
"3152",1255,1,30,62,3,1810800,1810800,1000,17,3,"art illustration","art","US",TRUE,FALSE
"3153",18258,1,501,58,10,3072534,3072534,12500,14,2,"games tabletop games","games","US",TRUE,FALSE
"3154",9435,1,847,51,2,2592000,2592001,500,44,6,"games tabletop games","games","US",TRUE,FALSE
"3155",10676,1,39,133,9,2592000,2592000,10000,55,15,"theater musical","theater","US",TRUE,FALSE
"3156",0,0,0,103,1,3891600,3891640,7174,44,6,"music world music","music","US",FALSE,FALSE
"3157",1.32036733,0,1,135,15,2592000,2592001,50,57,1,"music world music","music","GB",FALSE,FALSE
"3159",683.0749552,1,18,134,11,2160000,2160001,400,45,10,"theater plays","theater","GB",TRUE,FALSE
"3160",6188.61014904,1,183,82,1,2592000,2592001,1010,40,6,"art illustration","art","GB",TRUE,FALSE
"3162",1527.34350912,1,64,31,2,2592000,2592000,400,37,5,"art illustration","art","FR",TRUE,FALSE
"3163",389.4876344,0,7,133,5,5184000,5184001,16000,20,3,"art public art","art","IT",FALSE,TRUE
"3164",9801,1,119,134,19,2592000,2592000,9500,42,5,"publishing anthologies","publishing","US",TRUE,TRUE
"3165",1629,1,39,119,2,2592000,2592001,100,13,3,"technology gadgets","technology","US",TRUE,FALSE
"3166",2780,1,53,124,2,3389080,3389095,2750,15,0,"dance performances","dance","US",TRUE,FALSE
"3167",583,1,21,87,6,2592000,2592000,550,38,5,"art illustration","art","US",TRUE,FALSE
"3168",171,1,9,125,4,1296000,1296000,150,15,2,"publishing literary spaces","publishing","US",TRUE,FALSE
"3169",0,0,0,125,8,3884400,3884400,40000,52,8,"music world music","music","US",FALSE,FALSE
"3171",0,0,0,132,2,5180400,7092,1000,36,2,"art sculpture","art","US",FALSE,FALSE
"3172",40368,1,723,95,0,5184000,5184000,30000,21,4,"technology gadgets","technology","US",TRUE,FALSE
"3173",1072.72299882,1,48,113,6,604800,604800,250,43,5,"art illustration","art","GB",TRUE,FALSE
"3175",1143.16807328,1,42,122,6,2592000,2592001,800,21,3,"theater experimental","theater","GB",TRUE,FALSE
"3176",0,0,0,61,1,2160000,2160000,8000,13,2,"music hip hop","music","US",FALSE,FALSE
"3177",80,0,3,96,11,5187600,5187600,5000,8,2,"food events","food","US",FALSE,FALSE
"3178",104,1,8,72,2,1728000,1728000,100,19,5,"journalism photo","journalism","US",TRUE,FALSE
"3179",2215842.68,1,17757,131,3,1209600,1209600,150000,18,6,"games tabletop games","games","US",TRUE,TRUE
"3182",25,0,1,127,1,2850037,2850037,10000,26,1,"film   video television","film & video","US",FALSE,FALSE
"3183",10527.5060089144,1,17,135,7,2592000,2592001,9000,57,15,"art public art","art","FR",TRUE,FALSE
"3184",8312,1,48,74,1,2592000,2592000,5000,29,15,"film   video narrative film","film & video","US",TRUE,FALSE
"3185",765,1,8,134,8,1800933,1800933,500,27,3,"art public art","art","US",TRUE,FALSE
"3188",505.2338469,1,21,89,2,604800,604801,100,19,2,"games tabletop games","games","GB",TRUE,FALSE
"3189",61048,1,870,63,1,1986489,1986489,30000,49,10,"games tabletop games","games","US",TRUE,FALSE
"3191",30,0,3,76,4,2023139,2023139,2000,26,4,"publishing anthologies","publishing","US",FALSE,FALSE
"3192",362.6088144,1,9,109,4,559808,559808,220,25,4,"theater festivals","theater","GB",TRUE,FALSE
"3193",1,0,1,82,5,5184000,2016655,20000,64,3,"film   video television","film & video","US",FALSE,FALSE
"3194",111.6501036,0,2,117,5,3628619,3628621,5000,33,2,"games live games","games","BE",FALSE,FALSE
"3195",6740,1,70,119,2,3884400,3884400,6500,12,2,"film   video narrative film","film & video","US",TRUE,FALSE
"3196",2582.00084935,1,81,89,11,2160000,2160000,20000,42,6,"games tabletop games","games","HK",TRUE,FALSE
"3197",70129,1,289,100,14,2908857,2908857,30000,44,6,"games tabletop games","games","US",TRUE,FALSE
"3198",150,0,3,135,8,2592000,2592002,500,17,2,"film   video television","film & video","US",FALSE,FALSE
"3199",13982,1,217,105,1,2592000,2592000,8000,31,2,"art illustration","art","US",TRUE,FALSE
"3200",40593,1,483,135,2,3159228,3159228,40000,16,3,"film   video narrative film","film & video","US",TRUE,TRUE
"3201",2642.68,1,64,131,2,2434828,2434829,2500,17,2,"publishing anthologies","publishing","US",TRUE,FALSE
"3202",10298,1,65,89,68,2592000,2592001,10000,34,10,"music world music","music","US",TRUE,FALSE
"3203",26,0,2,124,7,2592000,2592000,10000,42,9,"film   video television","film & video","US",FALSE,FALSE
"3205",594,1,22,123,1,2592000,2592000,500,37,4,"publishing anthologies","publishing","US",TRUE,FALSE
"3206",12534,1,117,131,16,2592000,2592000,10000,41,6,"film   video narrative film","film & video","US",TRUE,FALSE
"3210",1,0,1,134,3,2595598,2595598,83750,43,5,"film   video television","film & video","US",FALSE,FALSE
"3211",12298,1,207,90,2,2890828,2890828,2000,31,9,"games tabletop games","games","US",TRUE,FALSE
"3212",4307.68997376,1,69,122,1,2592000,2592000,5000,33,3,"art public art","art","CA",TRUE,TRUE
"3213",2473.83001791,0,22,135,3,2592000,1680940,4000,40,20,"publishing zines","publishing","DE",FALSE,FALSE
"3214",75489,1,1902,128,9,3369600,3369601,5000,54,45,"technology gadgets","technology","US",TRUE,FALSE
"3215",7615,1,103,123,13,2595600,2595603,5000,24,6,"games live games","games","US",TRUE,FALSE
"3216",20801.2485957012,1,109,97,3,2592000,2592000,20000,39,5,"technology gadgets","technology","NZ",TRUE,FALSE
"3218",2882,1,53,150,10,2735205,2735273,2000,34,9,"music world music","music","US",TRUE,TRUE
"3219",1336.815730656,1,43,75,7,2592000,2592001,15000,26,5,"art illustration","art","MX",TRUE,FALSE
"3220",0,0,0,119,1,3884400,3884402,5000,21,3,"publishing zines","publishing","US",FALSE,FALSE
"3221",0,0,0,47,1,2592000,2592001,60000,21,3,"music hip hop","music","MX",FALSE,FALSE
"3222",13322.939037,1,257,108,2,2160000,2160000,15000,19,2,"journalism","journalism","CA",TRUE,TRUE
"3223",16386,1,212,114,5,3020400,3020403,16000,28,4,"journalism web","journalism","US",TRUE,TRUE
"3226",0,0,0,135,1,2624753,14038,45000,60,2,"art ceramics","art","MX",FALSE,FALSE
"3227",205,0,11,131,15,3022793,3022793,1800,60,7,"dance performances","dance","US",FALSE,FALSE
"3228",0,0,0,134,14,2689952,2689954,2500,48,6,"games live games","games","US",FALSE,FALSE
"3229",2427,1,67,96,5,1443859,1443859,1913,48,8,"art illustration","art","US",TRUE,FALSE
"3230",28014,1,157,83,1,2592000,2592004,28000,45,2,"film   video narrative film","film & video","US",TRUE,FALSE
"3231",2423,1,43,102,4,2588400,2588404,2000,16,3,"dance performances","dance","US",TRUE,FALSE
"3232",319.629717,1,12,126,3,1209600,1209601,1000,32,6,"art illustration","art","DK",TRUE,FALSE
"3233",3320,0,23,134,4,2595600,2595600,25000,40,22,"games live games","games","US",FALSE,FALSE
"3234",22139,1,424,135,5,2592000,2592000,5000,55,8,"technology gadgets","technology","US",TRUE,FALSE
"3235",2891.36488784,1,112,78,7,2592000,2592000,1500,49,7,"games tabletop games","games","IT",TRUE,FALSE
"3237",177.4983041468,1,12,61,0,432000,432001,150,31,5,"art illustration","art","AU",TRUE,FALSE
"3238",2526,1,63,132,9,3330253,3330253,1320,28,7,"art illustration","art","US",TRUE,TRUE
"3239",693.3833872,1,17,133,3,3024000,3024002,500,43,5,"theater festivals","theater","GB",TRUE,FALSE
"3240",626846,1,3753,115,1,2548281,2548281,50000,60,15,"technology gadgets","technology","US",TRUE,TRUE
"3241",2171,1,18,110,2,2925883,2925883,2000,46,38,"art public art","art","US",TRUE,TRUE
"3242",20,0,1,122,1,5184000,5184001,10000,41,6,"music hip hop","music","US",FALSE,FALSE
"3243",3166.95445136,1,52,135,3,2592000,2592000,900,36,6,"art illustration","art","ES",TRUE,FALSE
"3245",15390,1,124,123,4,2126400,2126400,15000,51,8,"journalism web","journalism","US",TRUE,FALSE
"3246",608,1,17,124,15,2005038,2005038,500,24,8,"art illustration","art","US",TRUE,FALSE
"3248",207,0,8,133,4,5146366,5146366,750,56,4,"art public art","art","US",FALSE,FALSE
"3250",446,0,17,67,3,2592000,2592000,1000,25,5,"publishing anthologies","publishing","US",FALSE,FALSE
"3251",94475.66,1,833,129,2,2764800,2764800,50000,33,5,"technology gadgets","technology","US",TRUE,FALSE
"3252",121586,1,671,80,7,2592000,2592002,100000,20,1,"film   video narrative film","film & video","US",TRUE,FALSE
"3256",7108.64021146,1,66,133,2,5184000,5184001,500000,50,10,"art public art","art","JP",TRUE,TRUE
"3257",6369.93381648,1,23,129,6,2764800,2764800,40000,57,2,"technology gadgets","technology","NO",TRUE,FALSE
"3258",32812,1,471,131,10,4147200,4147200,15000,60,14,"technology gadgets","technology","US",TRUE,FALSE
"3260",0,0,0,108,3,2592000,2592000,20000,13,4,"music hip hop","music","US",FALSE,FALSE
"3261",2168,1,37,104,3,2592000,2592002,500,55,8,"journalism web","journalism","US",TRUE,FALSE
"3263",0,0,0,134,9,2089452,2089454,7000,42,9,"music world music","music","US",FALSE,FALSE
"3264",30001,1,428,121,3,2764943,2764946,5000,49,7,"technology gadgets","technology","US",TRUE,FALSE
"3265",3000,1,17,135,2,4656852,4656866,3000,40,5,"dance performances","dance","US",TRUE,FALSE
"3266",712,1,88,71,1,1033200,1033200,250,60,7,"games tabletop games","games","US",TRUE,TRUE
"3268",2,0,2,134,15,5184000,5184000,20000,53,4,"art public art","art","US",FALSE,FALSE
"3269",1,0,1,58,1,3884400,3884404,4000,14,2,"film   video television","film & video","US",FALSE,FALSE
"3270",2701,1,41,111,7,2674800,2674803,2500,20,3,"photography nature","photography","US",TRUE,FALSE
"3271",131.91773112,0,7,26,20,5043876,5043889,4000,39,1,"dance performances","dance","CA",FALSE,FALSE
"3274",7059,1,81,135,10,2592000,2592002,7000,52,5,"music world music","music","US",TRUE,FALSE
"3275",0,0,0,103,2,2065272,5500,2500,58,6,"art sculpture","art","US",FALSE,FALSE
"3276",190,0,8,113,3,3888000,3888000,4500,59,4,"journalism photo","journalism","US",FALSE,TRUE
"3278",0,0,0,115,3,5184000,5184000,15000,21,3,"food events","food","US",FALSE,FALSE
"3282",1285,1,40,42,4,3024000,3024001,1200,20,4,"art public art","art","US",TRUE,FALSE
"3283",0.9918540192,0,1,135,4,2592000,2592000,200000,22,3,"film   video television","film & video","AU",FALSE,FALSE
"3284",555,0,16,89,3,2591406,2591406,10000,13,10,"film   video television","film & video","US",FALSE,FALSE
"3285",47054,1,382,133,16,2592000,2592000,40000,57,4,"technology gadgets","technology","US",TRUE,FALSE
"3286",2220,1,27,134,10,2592000,2592000,2000,51,10,"dance performances","dance","US",TRUE,FALSE
"3287",6382,1,64,128,14,2160000,2160000,6000,56,13,"film   video narrative film","film & video","US",TRUE,FALSE
"3288",1253,0,33,109,1,2592000,2592001,5000,52,8,"art public art","art","US",FALSE,FALSE
"3290",57915,1,897,71,4,2160000,2160000,2000,21,5,"games tabletop games","games","US",TRUE,FALSE
"3291",7693,1,127,134,8,2678400,2678400,7000,44,6,"art illustration","art","US",TRUE,FALSE
"3292",3814,1,56,133,2,2716888,2716889,3000,48,6,"music world music","music","US",TRUE,FALSE
"3293",734.2758575412,1,24,104,6,5184000,5184000,1000,28,3,"art illustration","art","NZ",TRUE,FALSE
"3295",0,0,0,115,8,5184000,5184000,15000,21,3,"food events","food","US",FALSE,FALSE
"3296",7741,1,34,127,2,1814400,1814400,6500,4,4,"theater","theater","US",TRUE,TRUE
"3298",1,0,1,116,5,2592000,2592001,500,20,2,"music hip hop","music","US",FALSE,FALSE
"3299",175,1,3,95,1,2592000,2592001,100,29,3,"art illustration","art","US",TRUE,FALSE
"3300",3659,1,46,134,2,2764800,2764800,3500,58,7,"theater plays","theater","US",TRUE,FALSE
"3301",30027,1,272,41,4,1374807,1374807,15000,36,5,"games tabletop games","games","US",TRUE,FALSE
"3302",51,0,2,128,2,2592000,2592000,435500,21,4,"games live games","games","US",FALSE,FALSE
"3304",893.500158769,1,28,132,7,815047,815048,750,22,5,"publishing zines","publishing","IE",TRUE,TRUE
"3305",4824.9474740792,1,56,130,3,2592000,2592001,5000,59,7,"technology gadgets","technology","CA",TRUE,FALSE
"3307",4122.99560694,1,213,135,2,2588400,2588400,2000,57,3,"technology gadgets","technology","CA",TRUE,FALSE
"3308",186144.69,1,1109,111,3,2665459,2665460,60000,41,3,"technology gadgets","technology","US",TRUE,TRUE
"3309",0,0,0,133,15,2592000,2592000,5,35,4,"games live games","games","CA",FALSE,FALSE
"3310",0,0,0,83,2,2563694,2563695,7000,18,1,"music world music","music","US",FALSE,FALSE
"3312",5051,0,3,135,2,2592000,2592000,650000,21,3,"art public art","art","US",FALSE,FALSE
"3313",249.509402,1,6,128,18,2592000,2592000,200,30,3,"theater","theater","GB",TRUE,FALSE
"3316",5450,1,126,49,16,3888000,3888003,5000,17,3,"film   video narrative film","film & video","US",TRUE,FALSE
"3317",0.961164852,0,1,77,1,4320000,4320000,10000,18,5,"film   video television","film & video","MX",FALSE,FALSE
"3319",0,0,0,72,1,2592000,2592000,5000,23,21,"music world music","music","GB",FALSE,FALSE
"3321",20572.0422934271,1,387,78,2,2592000,2592004,15000,33,5,"publishing literary spaces","publishing","GB",TRUE,TRUE
"3325",8778.39,1,119,133,3,2592000,2592004,8500,49,7,"film   video narrative film","film & video","US",TRUE,TRUE
"3326",2,0,2,82,4,2588400,2588403,500,12,5,"music hip hop","music","US",FALSE,FALSE
"3327",256,0,6,133,13,3024163,196768,900,71,12,"photography nature","photography","US",FALSE,FALSE
"3329",0,0,0,130,1,2588400,2588401,1,19,3,"publishing anthologies","publishing","GB",FALSE,FALSE
"3330",2387.78048225,1,73,64,4,3456000,3456001,1000,37,4,"art illustration","art","FR",TRUE,FALSE
"3331",1305.764372,1,40,41,2,2592000,2592000,4000,46,3,"art illustration","art","HK",TRUE,FALSE
"3332",50,0,2,126,5,2707296,2707306,5000,27,7,"film   video television","film & video","US",FALSE,FALSE
"3333",22.1561968,0,1,134,1,2592000,2592000,8000,23,2,"music world music","music","DE",FALSE,FALSE
"3335",3205,1,42,130,11,3452400,3452401,3200,31,5,"film   video narrative film","film & video","US",TRUE,TRUE
"3336",6456.25,1,116,106,2,3888000,3888000,5000,60,8,"crafts taxidermy","crafts","US",TRUE,TRUE
"3338",3666.56303751,1,93,90,1,2592000,2592000,4200,37,2,"journalism","journalism","CA",TRUE,TRUE
"3339",1701,1,39,27,4,2592000,2592001,600,32,5,"art illustration","art","US",TRUE,FALSE
"3341",416.8121151645,1,17,50,3,1728000,1728000,500,23,4,"art illustration","art","CA",TRUE,FALSE
"3342",212.14,0,3,90,3,2592000,2592004,5000,35,5,"art sculpture","art","US",FALSE,FALSE
"3343",4738.1700267968,1,159,131,10,2592000,2592000,1500,60,14,"games tabletop games","games","AU",TRUE,FALSE
"3344",12750,1,72,131,3,2483545,2483546,12500,15,3,"dance performances","dance","US",TRUE,TRUE
"3345",12040,1,104,102,1,2254680,2254696,12000,32,28,"film   video narrative film","film & video","US",TRUE,FALSE
"3346",5274,1,62,129,10,3456000,3456001,5000,41,9,"dance performances","dance","US",TRUE,TRUE
"3347",2000,1,14,99,6,2488238,2488238,2000,56,11,"crafts weaving","crafts","US",TRUE,FALSE
"3348",0,0,0,135,1,2592000,2592000,25,11,2,"food events","food","US",FALSE,FALSE
"3349",3503,1,57,135,1,1977739,1977751,3000,18,5,"theater experimental","theater","US",TRUE,TRUE
"3350",101,0,2,131,11,4316400,4316400,2300,13,3,"music hip hop","music","US",FALSE,FALSE
"3352",27,0,3,90,1,2405967,2405967,1000000,17,3,"games live games","games","US",FALSE,FALSE
"3358",5101.60253594,1,72,111,4,2895436,2895436,40000,45,5,"art illustration","art","HK",TRUE,FALSE
"3361",1,0,1,125,25,2037156,2037168,600,59,10,"music hip hop","music","US",FALSE,FALSE
"3362",3272,1,24,135,1,2588400,2588403,3250,22,3,"art ceramics","art","US",TRUE,FALSE
"3370",38050.77,1,382,122,3,3144908,3144908,30000,45,17,"film   video narrative film","film & video","US",TRUE,FALSE
"3372",1440,1,19,135,3,3580773,3580773,1100,50,5,"art public art","art","US",TRUE,FALSE
"3373",10,0,1,134,12,2592000,2592000,10000,3,3,"film   video television","film & video","US",FALSE,FALSE
"3374",311.46540051,1,78,86,9,2592000,2592000,10,31,5,"games tabletop games","games","GB",TRUE,FALSE
"3375",20063.22,1,133,100,10,1831410,1831412,18000,52,9,"art public art","art","US",TRUE,FALSE
"3376",0,0,0,54,1,1209600,1209601,6500,16,4,"film   video narrative film","film & video","US",FALSE,FALSE
"3377",0,0,0,107,1,2592000,2592000,10000,25,6,"photography nature","photography","US",FALSE,FALSE
"3379",0,0,0,103,10,2592000,2592003,500,21,3,"art public art","art","US",FALSE,FALSE
"3381",821,1,29,125,9,987101,987101,500,23,3,"publishing anthologies","publishing","US",TRUE,FALSE
"3382",5680,1,105,130,4,3110400,3110400,5500,53,7,"music world music","music","US",TRUE,FALSE
"3384",3078,1,65,114,6,2419200,2419201,3000,21,3,"art public art","art","US",TRUE,FALSE
"3385",0,0,0,127,9,5184000,5184001,40000,46,10,"food events","food","IT",FALSE,FALSE
"3386",11878,1,149,109,5,3084275,3084304,10000,30,5,"music world music","music","US",TRUE,TRUE
"3388",7933.5521733,1,139,133,3,1295279,1295293,5000,56,8,"theater plays","theater","GB",TRUE,FALSE
"3391",16465,1,165,129,6,2547617,2547620,15000,20,7,"theater plays","theater","US",TRUE,FALSE
"3392",1759.2340689,1,19,132,6,2432487,2432487,1500,24,4,"art ceramics","art","IE",TRUE,FALSE
"3393",2879.58954969,1,72,94,2,2592000,2592000,250000,27,12,"art illustration","art","JP",TRUE,FALSE
"3394",5480,1,131,134,5,2246400,2246400,4000,32,5,"art public art","art","US",TRUE,TRUE
"3395",0,0,0,133,2,3044807,3044821,600,28,5,"film   video television","film & video","US",FALSE,FALSE
"3396",678,0,12,128,1,2592000,2592000,8000,43,6,"games live games","games","US",FALSE,FALSE
"3397",5841,1,107,133,2,1294600,1294635,5000,28,25,"film   video narrative film","film & video","US",TRUE,FALSE
"3399",36.71214,0,3,2,1,3060834,2413401,85000,13,2,"crafts weaving","crafts","MX",FALSE,FALSE
"3400",800,1,11,130,9,2588400,2588400,500,46,18,"dance performances","dance","US",TRUE,FALSE
"3401",31265.77,1,138,130,7,5184000,5184000,30000,59,4,"art ceramics","art","US",TRUE,FALSE
"3402",4145,1,38,135,8,2160000,2160002,3000,9,2,"theater plays","theater","US",TRUE,FALSE
